Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Exon Chr Start (bp)	Exon Chr End (bp)	Associated Gene Name	Exon Rank in Transcript	Gene Biotype
ENSG00000012048	ENST00000461798	17	41276034	41276132	BRCA1	2	protein_coding
ENSG00000012048	ENST00000461798	17	41267743	41267796	BRCA1	3	protein_coding
ENSG00000012048	ENST00000461798	17	41258495	41258550	BRCA1	4	protein_coding
ENSG00000012048	ENST00000461798	17	41256885	41256973	BRCA1	5	protein_coding
ENSG00000012048	ENST00000461798	17	41256139	41256278	BRCA1	6	protein_coding
ENSG00000012048	ENST00000461798	17	41251848	41251897	BRCA1	7	protein_coding
ENSG00000012048	ENST00000489037	17	41277199	41277338	BRCA1	1	protein_coding
ENSG00000012048	ENST00000489037	17	41276034	41276132	BRCA1	2	protein_coding
ENSG00000012048	ENST00000489037	17	41267743	41267796	BRCA1	3	protein_coding
ENSG00000012048	ENST00000489037	17	41256885	41256973	BRCA1	4	protein_coding
ENSG00000012048	ENST00000489037	17	41256206	41256278	BRCA1	5	protein_coding
ENSG00000012048	ENST00000354071	17	41277288	41277500	BRCA1	1	protein_coding
ENSG00000012048	ENST00000354071	17	41276034	41276132	BRCA1	2	protein_coding
ENSG00000012048	ENST00000354071	17	41267743	41267796	BRCA1	3	protein_coding
ENSG00000012048	ENST00000354071	17	41258473	41258550	BRCA1	4	protein_coding
ENSG00000012048	ENST00000354071	17	41256885	41256973	BRCA1	5	protein_coding
ENSG00000012048	ENST00000354071	17	41256139	41256278	BRCA1	6	protein_coding
ENSG00000012048	ENST00000354071	17	41251792	41251897	BRCA1	7	protein_coding
ENSG00000012048	ENST00000354071	17	41249261	41249306	BRCA1	8	protein_coding
ENSG00000012048	ENST00000354071	17	41247863	41247939	BRCA1	9	protein_coding
ENSG00000012048	ENST00000354071	17	41243452	41246877	BRCA1	10	protein_coding
ENSG00000012048	ENST00000354071	17	41242961	41243049	BRCA1	11	protein_coding
ENSG00000012048	ENST00000354071	17	41234421	41234592	BRCA1	12	protein_coding
ENSG00000012048	ENST00000354071	17	41215350	41215390	BRCA1	13	protein_coding
ENSG00000012048	ENST00000354071	17	41209069	41209152	BRCA1	14	protein_coding
ENSG00000012048	ENST00000354071	17	41203080	41203134	BRCA1	15	protein_coding
ENSG00000012048	ENST00000354071	17	41201138	41201211	BRCA1	16	protein_coding
ENSG00000012048	ENST00000354071	17	41199660	41199720	BRCA1	17	protein_coding
ENSG00000012048	ENST00000354071	17	41196313	41197819	BRCA1	18	protein_coding
ENSG00000012048	ENST00000352993	17	41277288	41277500	BRCA1	1	protein_coding
ENSG00000012048	ENST00000352993	17	41276034	41276132	BRCA1	2	protein_coding
ENSG00000012048	ENST00000352993	17	41267743	41267796	BRCA1	3	protein_coding
ENSG00000012048	ENST00000352993	17	41258473	41258550	BRCA1	4	protein_coding
ENSG00000012048	ENST00000352993	17	41256885	41256973	BRCA1	5	protein_coding
ENSG00000012048	ENST00000352993	17	41256139	41256278	BRCA1	6	protein_coding
ENSG00000012048	ENST00000352993	17	41251792	41251897	BRCA1	7	protein_coding
ENSG00000012048	ENST00000352993	17	41249261	41249306	BRCA1	8	protein_coding
ENSG00000012048	ENST00000352993	17	41247863	41247939	BRCA1	9	protein_coding
ENSG00000012048	ENST00000352993	17	41242961	41243049	BRCA1	10	protein_coding
ENSG00000012048	ENST00000352993	17	41234421	41234592	BRCA1	11	protein_coding
ENSG00000012048	ENST00000352993	17	41228505	41228631	BRCA1	12	protein_coding
ENSG00000012048	ENST00000352993	17	41226348	41226538	BRCA1	13	protein_coding
ENSG00000012048	ENST00000352993	17	41222945	41223255	BRCA1	14	protein_coding
ENSG00000012048	ENST00000352993	17	41219625	41219712	BRCA1	15	protein_coding
ENSG00000012048	ENST00000352993	17	41215891	41215968	BRCA1	16	protein_coding
ENSG00000012048	ENST00000352993	17	41215350	41215390	BRCA1	17	protein_coding
ENSG00000012048	ENST00000352993	17	41209069	41209152	BRCA1	18	protein_coding
ENSG00000012048	ENST00000352993	17	41203080	41203134	BRCA1	19	protein_coding
ENSG00000012048	ENST00000352993	17	41201138	41201211	BRCA1	20	protein_coding
ENSG00000012048	ENST00000352993	17	41199660	41199720	BRCA1	21	protein_coding
ENSG00000012048	ENST00000352993	17	41196313	41197819	BRCA1	22	protein_coding
ENSG00000012048	ENST00000346315	17	41277294	41277468	BRCA1	1	protein_coding
ENSG00000012048	ENST00000346315	17	41276034	41276132	BRCA1	2	protein_coding
ENSG00000012048	ENST00000346315	17	41267743	41267796	BRCA1	3	protein_coding
ENSG00000012048	ENST00000346315	17	41258473	41258550	BRCA1	4	protein_coding
ENSG00000012048	ENST00000346315	17	41256885	41256973	BRCA1	5	protein_coding
ENSG00000012048	ENST00000346315	17	41256139	41256278	BRCA1	6	protein_coding
ENSG00000012048	ENST00000346315	17	41251792	41251897	BRCA1	7	protein_coding
ENSG00000012048	ENST00000346315	17	41249261	41249306	BRCA1	8	protein_coding
ENSG00000012048	ENST00000346315	17	41247863	41247939	BRCA1	9	protein_coding
ENSG00000012048	ENST00000346315	17	41243452	41246877	BRCA1	10	protein_coding
ENSG00000012048	ENST00000346315	17	41242961	41243049	BRCA1	11	protein_coding
ENSG00000012048	ENST00000346315	17	41234421	41234592	BRCA1	12	protein_coding
ENSG00000012048	ENST00000346315	17	41215891	41215968	BRCA1	13	protein_coding
ENSG00000012048	ENST00000346315	17	41215350	41215390	BRCA1	14	protein_coding
ENSG00000012048	ENST00000346315	17	41209069	41209152	BRCA1	15	protein_coding
ENSG00000012048	ENST00000346315	17	41203080	41203134	BRCA1	16	protein_coding
ENSG00000012048	ENST00000346315	17	41201138	41201211	BRCA1	17	protein_coding
ENSG00000012048	ENST00000346315	17	41199660	41199720	BRCA1	18	protein_coding
ENSG00000012048	ENST00000346315	17	41196313	41197819	BRCA1	19	protein_coding
ENSG00000012048	ENST00000351666	17	41276034	41276132	BRCA1	1	protein_coding
ENSG00000012048	ENST00000351666	17	41267743	41267796	BRCA1	2	protein_coding
ENSG00000012048	ENST00000351666	17	41258473	41258550	BRCA1	3	protein_coding
ENSG00000012048	ENST00000351666	17	41256885	41256973	BRCA1	4	protein_coding
ENSG00000012048	ENST00000351666	17	41256139	41256278	BRCA1	5	protein_coding
ENSG00000012048	ENST00000351666	17	41251792	41251897	BRCA1	6	protein_coding
ENSG00000012048	ENST00000351666	17	41242961	41243049	BRCA1	7	protein_coding
ENSG00000012048	ENST00000351666	17	41234421	41234592	BRCA1	8	protein_coding
ENSG00000012048	ENST00000351666	17	41228505	41228631	BRCA1	9	protein_coding
ENSG00000012048	ENST00000351666	17	41226348	41226538	BRCA1	10	protein_coding
ENSG00000012048	ENST00000351666	17	41222945	41223255	BRCA1	11	protein_coding
ENSG00000012048	ENST00000351666	17	41219625	41219712	BRCA1	12	protein_coding
ENSG00000012048	ENST00000351666	17	41215891	41215968	BRCA1	13	protein_coding
ENSG00000012048	ENST00000351666	17	41215350	41215390	BRCA1	14	protein_coding
ENSG00000012048	ENST00000351666	17	41209069	41209152	BRCA1	15	protein_coding
ENSG00000012048	ENST00000351666	17	41203080	41203134	BRCA1	16	protein_coding
ENSG00000012048	ENST00000351666	17	41201138	41201211	BRCA1	17	protein_coding
ENSG00000012048	ENST00000351666	17	41199660	41199720	BRCA1	18	protein_coding
ENSG00000012048	ENST00000351666	17	41196313	41197819	BRCA1	19	protein_coding
ENSG00000012048	ENST00000309486	17	41277294	41277468	BRCA1	1	protein_coding
ENSG00000012048	ENST00000309486	17	41276034	41276132	BRCA1	2	protein_coding
ENSG00000012048	ENST00000309486	17	41258473	41258550	BRCA1	3	protein_coding
ENSG00000012048	ENST00000309486	17	41256885	41256973	BRCA1	4	protein_coding
ENSG00000012048	ENST00000309486	17	41256139	41256278	BRCA1	5	protein_coding
ENSG00000012048	ENST00000309486	17	41251792	41251897	BRCA1	6	protein_coding
ENSG00000012048	ENST00000309486	17	41249261	41249306	BRCA1	7	protein_coding
ENSG00000012048	ENST00000309486	17	41247863	41247939	BRCA1	8	protein_coding
ENSG00000012048	ENST00000309486	17	41243452	41246877	BRCA1	9	protein_coding
ENSG00000012048	ENST00000309486	17	41242961	41243049	BRCA1	10	protein_coding
ENSG00000012048	ENST00000309486	17	41234421	41234592	BRCA1	11	protein_coding
ENSG00000012048	ENST00000309486	17	41228505	41228631	BRCA1	12	protein_coding
ENSG00000012048	ENST00000309486	17	41226348	41226538	BRCA1	13	protein_coding
ENSG00000012048	ENST00000309486	17	41222945	41223255	BRCA1	14	protein_coding
ENSG00000012048	ENST00000309486	17	41219625	41219712	BRCA1	15	protein_coding
ENSG00000012048	ENST00000309486	17	41215891	41215968	BRCA1	16	protein_coding
ENSG00000012048	ENST00000309486	17	41215350	41215390	BRCA1	17	protein_coding
ENSG00000012048	ENST00000309486	17	41209069	41209152	BRCA1	18	protein_coding
ENSG00000012048	ENST00000309486	17	41203080	41203134	BRCA1	19	protein_coding
ENSG00000012048	ENST00000309486	17	41201138	41201211	BRCA1	20	protein_coding
ENSG00000012048	ENST00000309486	17	41199660	41199720	BRCA1	21	protein_coding
ENSG00000012048	ENST00000309486	17	41196313	41197819	BRCA1	22	protein_coding
ENSG00000047936	ENST00000368508	6	117746697	117747018	ROS1	1	protein_coding
ENSG00000047936	ENST00000368508	6	117739625	117739669	ROS1	2	protein_coding
ENSG00000047936	ENST00000368508	6	117737421	117737480	ROS1	3	protein_coding
ENSG00000047936	ENST00000368508	6	117730745	117730805	ROS1	4	protein_coding
ENSG00000047936	ENST00000368508	6	117725443	117725591	ROS1	5	protein_coding
ENSG00000047936	ENST00000368508	6	117724302	117724440	ROS1	6	protein_coding
ENSG00000047936	ENST00000368508	6	117718078	117718279	ROS1	7	protein_coding
ENSG00000047936	ENST00000368508	6	117717351	117717427	ROS1	8	protein_coding
ENSG00000047936	ENST00000368508	6	117715779	117715901	ROS1	9	protein_coding
ENSG00000047936	ENST00000368508	6	117715325	117715509	ROS1	10	protein_coding
ENSG00000047936	ENST00000368508	6	117714387	117714484	ROS1	11	protein_coding
ENSG00000047936	ENST00000368508	6	117710513	117711009	ROS1	12	protein_coding
ENSG00000047936	ENST00000368508	6	117708943	117709197	ROS1	13	protein_coding
ENSG00000047936	ENST00000368508	6	117708052	117708162	ROS1	14	protein_coding
ENSG00000047936	ENST00000368508	6	117706846	117707024	ROS1	15	protein_coding
ENSG00000047936	ENST00000368508	6	117704480	117704671	ROS1	16	protein_coding
ENSG00000047936	ENST00000368508	6	117700222	117700322	ROS1	17	protein_coding
ENSG00000047936	ENST00000368508	6	117687239	117687453	ROS1	18	protein_coding
ENSG00000047936	ENST00000368508	6	117686744	117686904	ROS1	19	protein_coding
ENSG00000047936	ENST00000368508	6	117686223	117686367	ROS1	20	protein_coding
ENSG00000047936	ENST00000368508	6	117683766	117684028	ROS1	21	protein_coding
ENSG00000047936	ENST00000368508	6	117681505	117681568	ROS1	22	protein_coding
ENSG00000047936	ENST00000368508	6	117680972	117681174	ROS1	23	protein_coding
ENSG00000047936	ENST00000368508	6	117678967	117679172	ROS1	24	protein_coding
ENSG00000047936	ENST00000368508	6	117677792	117678078	ROS1	25	protein_coding
ENSG00000047936	ENST00000368508	6	117674153	117674332	ROS1	26	protein_coding
ENSG00000047936	ENST00000368508	6	117665223	117665425	ROS1	27	protein_coding
ENSG00000047936	ENST00000368508	6	117663563	117663707	ROS1	28	protein_coding
ENSG00000047936	ENST00000368508	6	117662563	117662795	ROS1	29	protein_coding
ENSG00000047936	ENST00000368508	6	117662298	117662474	ROS1	30	protein_coding
ENSG00000047936	ENST00000368508	6	117658335	117658503	ROS1	31	protein_coding
ENSG00000047936	ENST00000368508	6	117650492	117650609	ROS1	32	protein_coding
ENSG00000047936	ENST00000368508	6	117647387	117647577	ROS1	33	protein_coding
ENSG00000047936	ENST00000368508	6	117645495	117645578	ROS1	34	protein_coding
ENSG00000047936	ENST00000368508	6	117642422	117642557	ROS1	35	protein_coding
ENSG00000047936	ENST00000368508	6	117641031	117641193	ROS1	36	protein_coding
ENSG00000047936	ENST00000368508	6	117639351	117639415	ROS1	37	protein_coding
ENSG00000047936	ENST00000368508	6	117638306	117638435	ROS1	38	protein_coding
ENSG00000047936	ENST00000368508	6	117632183	117632280	ROS1	39	protein_coding
ENSG00000047936	ENST00000368508	6	117631244	117631444	ROS1	40	protein_coding
ENSG00000047936	ENST00000368508	6	117629957	117630091	ROS1	41	protein_coding
ENSG00000047936	ENST00000368508	6	117622137	117622300	ROS1	42	protein_coding
ENSG00000047936	ENST00000368508	6	117609463	117609965	ROS1	43	protein_coding
ENSG00000047936	ENST00000368507	6	117746697	117747018	ROS1	1	protein_coding
ENSG00000047936	ENST00000368507	6	117739625	117739669	ROS1	2	protein_coding
ENSG00000047936	ENST00000368507	6	117737421	117737480	ROS1	3	protein_coding
ENSG00000047936	ENST00000368507	6	117735682	117735708	ROS1	4	protein_coding
ENSG00000047936	ENST00000368507	6	117730745	117730805	ROS1	5	protein_coding
ENSG00000047936	ENST00000368507	6	117725443	117725591	ROS1	6	protein_coding
ENSG00000047936	ENST00000368507	6	117724302	117724440	ROS1	7	protein_coding
ENSG00000047936	ENST00000368507	6	117718078	117718279	ROS1	8	protein_coding
ENSG00000047936	ENST00000368507	6	117717351	117717427	ROS1	9	protein_coding
ENSG00000047936	ENST00000368507	6	117715779	117715901	ROS1	10	protein_coding
ENSG00000047936	ENST00000368507	6	117715325	117715509	ROS1	11	protein_coding
ENSG00000047936	ENST00000368507	6	117714387	117714484	ROS1	12	protein_coding
ENSG00000047936	ENST00000368507	6	117710513	117711009	ROS1	13	protein_coding
ENSG00000047936	ENST00000368507	6	117708943	117709155	ROS1	14	protein_coding
ENSG00000047936	ENST00000368507	6	117708052	117708162	ROS1	15	protein_coding
ENSG00000047936	ENST00000368507	6	117706846	117707024	ROS1	16	protein_coding
ENSG00000047936	ENST00000368507	6	117704480	117704671	ROS1	17	protein_coding
ENSG00000047936	ENST00000368507	6	117700222	117700322	ROS1	18	protein_coding
ENSG00000047936	ENST00000368507	6	117687239	117687453	ROS1	19	protein_coding
ENSG00000047936	ENST00000368507	6	117686744	117686904	ROS1	20	protein_coding
ENSG00000047936	ENST00000368507	6	117686223	117686367	ROS1	21	protein_coding
ENSG00000047936	ENST00000368507	6	117683766	117684028	ROS1	22	protein_coding
ENSG00000047936	ENST00000368507	6	117681505	117681568	ROS1	23	protein_coding
ENSG00000047936	ENST00000368507	6	117680972	117681174	ROS1	24	protein_coding
ENSG00000047936	ENST00000368507	6	117678967	117679172	ROS1	25	protein_coding
ENSG00000047936	ENST00000368507	6	117677792	117678078	ROS1	26	protein_coding
ENSG00000047936	ENST00000368507	6	117674153	117674329	ROS1	27	protein_coding
ENSG00000047936	ENST00000368507	6	117665223	117665425	ROS1	28	protein_coding
ENSG00000047936	ENST00000368507	6	117663563	117663707	ROS1	29	protein_coding
ENSG00000047936	ENST00000368507	6	117662563	117662795	ROS1	30	protein_coding
ENSG00000047936	ENST00000368507	6	117662298	117662474	ROS1	31	protein_coding
ENSG00000047936	ENST00000368507	6	117658335	117658503	ROS1	32	protein_coding
ENSG00000047936	ENST00000368507	6	117650492	117650609	ROS1	33	protein_coding
ENSG00000047936	ENST00000368507	6	117647387	117647577	ROS1	34	protein_coding
ENSG00000047936	ENST00000368507	6	117645495	117645578	ROS1	35	protein_coding
ENSG00000047936	ENST00000368507	6	117642422	117642557	ROS1	36	protein_coding
ENSG00000047936	ENST00000368507	6	117641031	117641193	ROS1	37	protein_coding
ENSG00000047936	ENST00000368507	6	117639351	117639415	ROS1	38	protein_coding
ENSG00000047936	ENST00000368507	6	117638306	117638435	ROS1	39	protein_coding
ENSG00000047936	ENST00000368507	6	117632183	117632280	ROS1	40	protein_coding
ENSG00000047936	ENST00000368507	6	117631244	117631444	ROS1	41	protein_coding
ENSG00000047936	ENST00000368507	6	117629957	117630091	ROS1	42	protein_coding
ENSG00000047936	ENST00000368507	6	117622137	117622300	ROS1	43	protein_coding
ENSG00000047936	ENST00000368507	6	117609463	117609965	ROS1	44	protein_coding
ENSG00000047936	ENST00000403284	6	117658335	117658503	ROS1	1	protein_coding
ENSG00000047936	ENST00000403284	6	117650492	117650609	ROS1	2	protein_coding
ENSG00000047936	ENST00000403284	6	117649583	117649976	ROS1	3	protein_coding
ENSG00000073050	ENST00000262887	19	44079560	44080158	XRCC1	1	protein_coding
ENSG00000073050	ENST00000262887	19	44079062	44079154	XRCC1	2	protein_coding
ENSG00000073050	ENST00000262887	19	44065062	44065172	XRCC1	3	protein_coding
ENSG00000073050	ENST00000262887	19	44058798	44058956	XRCC1	4	protein_coding
ENSG00000073050	ENST00000262887	19	44057761	44057835	XRCC1	5	protein_coding
ENSG00000073050	ENST00000262887	19	44057553	44057664	XRCC1	6	protein_coding
ENSG00000073050	ENST00000262887	19	44057134	44057243	XRCC1	7	protein_coding
ENSG00000073050	ENST00000262887	19	44056949	44057060	XRCC1	8	protein_coding
ENSG00000073050	ENST00000262887	19	44056169	44056427	XRCC1	9	protein_coding
ENSG00000073050	ENST00000262887	19	44055723	44055839	XRCC1	10	protein_coding
ENSG00000073050	ENST00000262887	19	44051036	44051129	XRCC1	11	protein_coding
ENSG00000073050	ENST00000262887	19	44050747	44050879	XRCC1	12	protein_coding
ENSG00000073050	ENST00000262887	19	44050204	44050258	XRCC1	13	protein_coding
ENSG00000073050	ENST00000262887	19	44049970	44050109	XRCC1	14	protein_coding
ENSG00000073050	ENST00000262887	19	44048296	44048386	XRCC1	15	protein_coding
ENSG00000073050	ENST00000262887	19	44047764	44047839	XRCC1	16	protein_coding
ENSG00000073050	ENST00000262887	19	44047192	44047657	XRCC1	17	protein_coding
ENSG00000073050	ENST00000543982	19	44079560	44079715	XRCC1	1	protein_coding
ENSG00000073050	ENST00000543982	19	44065062	44065172	XRCC1	2	protein_coding
ENSG00000073050	ENST00000543982	19	44058798	44058956	XRCC1	3	protein_coding
ENSG00000073050	ENST00000543982	19	44057761	44057835	XRCC1	4	protein_coding
ENSG00000073050	ENST00000543982	19	44057553	44057664	XRCC1	5	protein_coding
ENSG00000073050	ENST00000543982	19	44057134	44057243	XRCC1	6	protein_coding
ENSG00000073050	ENST00000543982	19	44056949	44057060	XRCC1	7	protein_coding
ENSG00000073050	ENST00000543982	19	44056169	44056427	XRCC1	8	protein_coding
ENSG00000073050	ENST00000543982	19	44055723	44055839	XRCC1	9	protein_coding
ENSG00000073050	ENST00000543982	19	44051036	44051129	XRCC1	10	protein_coding
ENSG00000073050	ENST00000543982	19	44050747	44050879	XRCC1	11	protein_coding
ENSG00000073050	ENST00000543982	19	44050204	44050258	XRCC1	12	protein_coding
ENSG00000073050	ENST00000543982	19	44049970	44050109	XRCC1	13	protein_coding
ENSG00000073050	ENST00000543982	19	44048296	44048386	XRCC1	14	protein_coding
ENSG00000073050	ENST00000543982	19	44047764	44047839	XRCC1	15	protein_coding
ENSG00000073050	ENST00000543982	19	44047464	44047657	XRCC1	16	protein_coding
ENSG00000073050	ENST00000597811	19	44065062	44065101	XRCC1	1	protein_coding
ENSG00000073050	ENST00000597811	19	44058798	44058956	XRCC1	2	protein_coding
ENSG00000073050	ENST00000597811	19	44057761	44057835	XRCC1	3	protein_coding
ENSG00000073050	ENST00000597811	19	44057553	44057664	XRCC1	4	protein_coding
ENSG00000073050	ENST00000597811	19	44056949	44056995	XRCC1	5	protein_coding
ENSG00000073050	ENST00000597811	19	44056169	44056427	XRCC1	6	protein_coding
ENSG00000073050	ENST00000597811	19	44055723	44055839	XRCC1	7	protein_coding
ENSG00000073050	ENST00000595789	19	44079560	44079658	XRCC1	1	protein_coding
ENSG00000073050	ENST00000595789	19	44079062	44079154	XRCC1	2	protein_coding
ENSG00000073050	ENST00000595789	19	44065062	44065172	XRCC1	3	protein_coding
ENSG00000073050	ENST00000595789	19	44058798	44058956	XRCC1	4	protein_coding
ENSG00000073050	ENST00000595789	19	44057761	44057835	XRCC1	5	protein_coding
ENSG00000073050	ENST00000595789	19	44057553	44057664	XRCC1	6	protein_coding
ENSG00000073050	ENST00000595789	19	44056949	44057243	XRCC1	7	protein_coding
ENSG00000073050	ENST00000595789	19	44056225	44056427	XRCC1	8	protein_coding
